site_year,yday,hour,year,site,do.pel,do.ben,temp.pel,temp.ben,par.pel,par.ben,wspeed,k,o2_eq,series,unique_series,series_length,unique_day,index
reyk_2018,165,1,2018,reyk,10.887250770323698,10.739161536646701,14.941749999999999,14.674666666666667,0.39867499999999995,0.04995,2.23606797749979,0.05028196302270878,9.763583884602854,1,1,393,1,1
reyk_2018,165,2,2018,reyk,10.757846242864536,10.573227395201982,14.88425,14.744333333333334,0.1998,0.04995,2.4289915602982237,0.060250206017622605,9.775749549855963,1,1,393,1,2
reyk_2018,165,3,2018,reyk,10.629681222373375,10.45327101137175,14.871416666666667,14.7235,0.39867499999999995,0.04995,2.2135943621178655,0.04914501093380645,9.778468483024737,1,1,393,1,3
reyk_2018,165,4,2018,reyk,10.574399211600591,10.453685225404314,14.785333333333334,14.594833333333334,1.295,0.0999,1.9748417658131499,0.03945197172970281,9.796741503277206,1,1,393,1,4
reyk_2018,165,5,2018,reyk,10.576547690345123,10.436039707617132,14.649666666666667,14.52775,4.97835,0.696525,2.1213203435596424,0.04485589087732555,9.825663752789048,1,1,393,1,5
reyk_2018,165,6,2018,reyk,10.504325751009679,10.385754124063988,14.556916666666666,14.476666666666667,12.445875000000001,1.7917249999999998,2.898275349237888,0.09315086213926936,9.845524659058889,1,1,393,1,6
reyk_2018,165,7,2018,reyk,10.26336559643055,10.366534592953068,14.433083333333332,14.365083333333333,19.614625,2.58815,2.7202941017470885,0.07854220318534845,9.872153531070612,1,1,393,1,7
reyk_2018,165,8,2018,reyk,10.265679342770817,10.38707960896819,14.30275,14.230833333333333,41.41964999999999,5.476,2.898275349237888,0.09252200150663421,9.900319315334656,1,1,393,1,8
reyk_2018,165,9,2018,reyk,10.287577299205477,10.402902585012095,14.180250000000001,14.133333333333333,63.72324999999999,8.7616,2.6076809620810595,0.07010376761388477,9.92692326747984,1,1,393,1,9
reyk_2018,165,10,2018,reyk,9.997637838981756,10.418228504216923,14.217727272727272,14.148666666666667,106.73575,14.137699999999999,2.7748873851023217,0.08222552969790706,9.918770607238377,1,1,393,1,10
reyk_2018,165,11,2018,reyk,10.278074412450813,10.660179204917597,14.326583333333334,14.0465,116.293775,16.6278,2.949576240750525,0.09710334265523209,9.895158087317384,1,1,393,1,11
reyk_2018,165,12,2018,reyk,10.285098285269477,9.953397516874777,14.33025,14.26088888888889,114.70092499999998,15.831375,2.8460498941515415,0.08817868182061675,9.894364478377922,1,1,393,1,12
reyk_2018,165,13,2018,reyk,10.35194902774359,11.245745298471196,14.252416666666667,14.1765,87.618775,12.644749999999998,2.7386127875258306,0.07953083970892373,9.911235050038037,1,1,393,1,13
reyk_2018,165,14,2018,reyk,10.353271168509457,10.979488518339728,14.159333333333333,13.973166666666666,89.211625,13.0425,2.8284271247461903,0.0863383416644719,9.931478597107445,1,1,393,1,14
reyk_2018,165,15,2018,reyk,10.300716073066273,10.747445817297962,14.021166666666666,13.800833333333333,58.146424999999994,8.36385,2.7748873851023217,0.08179450870527757,9.961663075668882,1,1,393,1,15
reyk_2018,165,16,2018,reyk,10.263838862727424,10.550114252184969,14.080181818181819,13.884916666666667,62.129475,9.060375,2.3664319132398464,0.05557022909110814,9.948750384131749,1,1,393,1,16
reyk_2018,165,17,2018,reyk,10.25080525915482,10.443329874590239,14.02,13.803,58.94377499999999,9.956699999999998,2.8635642126552705,0.08889652318815679,9.961918647047463,1,1,393,1,17
reyk_2018,165,18,2018,reyk,10.249731019782553,10.372416432215461,13.89475,13.696333333333333,43.80985,7.069775,2.9664793948382653,0.0975030064745913,9.989424216532074,1,1,393,1,18
reyk_2018,165,19,2018,reyk,10.267910455313215,10.26364382726443,13.860833333333334,13.508666666666667,27.878574999999998,4.2809,2.792848008753788,0.08283386803809775,9.996895802389504,1,1,393,1,19
reyk_2018,165,20,2018,reyk,10.258490202356418,10.233489045693847,13.931166666666666,13.5445,27.878574999999998,3.8831499999999997,2.8106938645110393,0.08439522695865297,9.981412974165275,1,1,393,1,20
reyk_2018,165,21,2018,reyk,10.212380543146832,10.078655840321813,13.838416666666667,13.284916666666668,21.407275,2.8869249999999997,2.2135943621178655,0.04780947354126312,10.00183949423684,1,1,393,1,21
reyk_2018,165,22,2018,reyk,10.167758292298846,10.100194970015087,13.714416666666667,13.107,8.762525,1.1951,2.073644135332772,0.04188586008723662,10.02926490082591,1,1,393,1,22
reyk_2018,165,23,2018,reyk,10.120904928908459,10.112952762218027,13.554,13.097999999999999,2.8878500000000003,0.0999,2.1213203435596424,0.04356067617202258,10.064944020402407,1,1,393,1,23
reyk_2018,165,24,2018,reyk,10.09137160955092,10.128195838616344,13.3783,12.780916666666666,0.59755,0.04995,2.3021728866442674,0.051316205331701184,10.104282554504818,1,1,393,1,24
reyk_2018,166,1,2018,reyk,9.437705214906636,10.101437612112775,13.1975,12.6355,0.04995,0.04995,2.4899799195977463,0.06103550689652634,10.145049567904318,1,1,393,2,25
reyk_2018,166,2,2018,reyk,10.368393153519051,10.031601126222663,13.102333333333334,12.714416666666667,0.04995,0.04995,2.4899799195977463,0.06087892905123993,10.166625603885706,1,1,393,2,26
